Time,Precipitation,Temperature,IrradianceSurface,IrradianceToa,Snowfall,SnowMass,CloudCover,AirDensity,Demand,Location
2018-01-12 4:00,0.3605,6.646,0,0,0.0061,3.3184,0.9682,1.211,13082,269
2018-01-12 5:00,0.28,6.861,0,0,0.0028,3.105,0.9672,1.2097,13772,270
2018-01-12 6:00,0.2594,6.95,0,0,0.0045,2.914,0.9647,1.2087,14724,271
2018-01-12 7:00,0.2782,7.019,0,0,0.007,2.7514,0.9578,1.2083,16170,272
2018-01-12 8:00,0.4058,6.792,0,0,0.0238,2.6281,0.9457,1.2089,16875,273
2018-01-12 9:00,0.4654,6.509,0,0,0.0242,2.5303,0.9467,1.2099,17088,274
2018-01-12 10:00,0.4557,6.079,0,0,0.0427,2.4628,0.9549,1.2121,17374,275
2018-01-12 11:00,0.4111,5.275,0,0,0.0627,2.4323,0.9461,1.2163,17628,276
2018-01-12 12:00,0.3837,4.205,0.2469,5.6346,0.0955,2.4459,0.938,1.2232,17643,277
2018-01-12 13:00,0.3641,3.032,17.1531,148.6747,0.1117,2.4951,0.9276,1.232,17922,278
2018-01-12 14:00,0.3552,1.986,49.8027,333.255,0.115,2.5602,0.9248,1.2403,17765,279
2018-01-12 15:00,0.4491,1.236,85.2989,472.0579,0.1927,2.6753,0.9322,1.2462,17849,280
2018-01-12 16:00,0.4862,0.594,101.682,554.1098,0.2697,2.8727,0.9328,1.2508,18390,281
2018-01-12 17:00,0.4978,-0.521,105.8497,573.8063,0.3428,3.1507,0.919,1.2579,19431,282
2018-01-12 18:00,0.4668,-2.22,108.5216,529.7791,0.3926,3.5008,0.9229,1.2683,19339,283
2018-01-12 19:00,0.392,-3.697,84.571,425.0156,0.3518,3.8534,0.9581,1.2775,19106,284
2018-01-12 20:00,0.2844,-4.904,47.1186,266.7086,0.2642,4.1444,0.9562,1.2854,18706,285
2018-01-12 21:00,0.293,-6.233,9.7204,72.8615,0.2839,4.4107,0.9556,1.2937,18202,286
2018-01-12 22:00,0.3201,-7.277,0.0441,0.184,0.3182,4.7064,0.9578,1.3005,17312,287
2018-01-12 23:00,0.3694,-7.845,0,0,0.3692,5.0442,0.9599,1.3049,16182,288
2018-01-13 0:00,0.4933,-8.312,0,0,0.4933,5.4746,0.9526,1.3093,15585,289
2018-01-13 1:00,0.4533,-8.856,0,0,0.4533,5.9398,0.9483,1.3131,15247,290
2018-01-13 2:00,0.3732,-9.338,0,0,0.3732,6.3387,0.942,1.3156,15016,291
2018-01-13 3:00,0.2622,-9.851,0,0,0.2622,6.6383,0.9427,1.3182,14912,292
2018-01-13 4:00,0.2422,-10.423,0,0,0.2422,6.8759,0.9395,1.3208,14964,293
2018-01-13 5:00,0.2352,-10.912,0,0,0.2352,7.1019,0.9432,1.3234,15279,294
2018-01-13 6:00,0.4692,-11.393,0,0,0.4692,7.4554,0.9376,1.3263,15781,295
2018-01-13 7:00,0.4562,-11.885,0,0,0.4562,7.903,0.9254,1.3298,16492,296
2018-01-13 8:00,0.3165,-12.395,0,0,0.3165,8.2671,0.9382,1.334,17259,297
2018-01-13 9:00,0.2566,-12.893,0,0,0.2566,8.5362,0.9447,1.3372,17775,298
2018-01-13 10:00,0.2895,-13.363,0,0,0.2895,8.7949,0.9484,1.3408,17503,299
2018-01-13 11:00,0.1714,-13.836,0,0,0.1714,9.0043,0.9519,1.3444,17436,300
2018-01-13 12:00,0.0927,-14.287,0.5587,6.277,0.0927,9.1173,0.9437,1.3476,17173,301
2018-01-13 13:00,0.0678,-14.557,32.9592,151.7989,0.0678,9.1837,0.9142,1.3509,17049,302
2018-01-13 14:00,0.0523,-14.394,137.2596,336.6261,0.0523,9.2294,0.762,1.3527,16906,303
2018-01-13 15:00,0.0409,-13.781,282.2933,475.6067,0.0409,9.257,0.533,1.3517,17314,304
2018-01-13 16:00,0.039,-13.113,374.5154,557.775,0.039,9.2727,0.3534,1.3495,18271,305
2018-01-13 17:00,0.0507,-12.554,397.0901,577.4742,0.0507,9.2906,0.2759,1.3472,19813,306
2018-01-13 18:00,0.0618,-12.219,359.4643,533.3939,0.0618,9.3194,0.3215,1.3459,19738,307
2018-01-13 19:00,0.0667,-12.204,260.0539,428.5285,0.0667,9.3595,0.5788,1.3462,19118,308
2018-01-13 20:00,0.0571,-12.546,117.941,270.0638,0.0571,9.4039,0.776,1.3479,18801,309
2018-01-13 21:00,0.044,-13.236,20.4712,75.3859,0.044,9.4452,0.8422,1.35,18279,310
2018-01-13 22:00,0.0372,-13.845,0.0584,0.2134,0.0372,9.4812,0.8773,1.3518,17610,311
2018-01-13 23:00,0.0354,-14.136,0,0,0.0354,9.5152,0.7897,1.3534,16691,312
2018-01-14 0:00,0.0386,-14.447,0,0,0.0386,9.5517,0.6346,1.3548,16245,313
2018-01-14 1:00,0.0377,-14.754,0,0,0.0377,9.5898,0.514,1.3559,15859,314
2018-01-14 2:00,0.0369,-15.039,0,0,0.0369,9.6274,0.4032,1.3565,15525,315
2018-01-14 3:00,0.0365,-15.318,0,0,0.0365,9.6646,0.3907,1.3573,15385,316
2018-01-14 4:00,0.0394,-15.418,0,0,0.0394,9.7034,0.4171,1.358,15417,317
2018-01-14 5:00,0.0382,-15.358,0,0,0.0382,9.7428,0.4243,1.3581,15567,318
2018-01-14 6:00,0.0088,-15.235,0,0,0.0088,9.7651,0.4178,1.3582,15940,319
2018-01-14 7:00,0.0077,-15.113,0,0,0.0077,9.7738,0.4088,1.3584,16662,320
2018-01-14 8:00,0.0093,-15.034,0,0,0.0093,9.7829,0.3699,1.3584,17214,321
2018-01-14 9:00,0.0075,-15.005,0,0,0.0075,9.7916,0.3846,1.3588,17298,322
2018-01-14 10:00,0.0062,-14.952,0,0,0.0062,9.7988,0.4286,1.3594,17253,323
2018-01-14 11:00,0.0059,-14.888,0,0,0.0059,9.8052,0.4566,1.3599,17227,324
2018-01-14 12:00,0.0058,-14.809,2.0253,6.9846,0.0058,9.8115,0.517,1.3599,17076,325
2018-01-14 13:00,0.0053,-14.181,63.4367,155.0394,0.0053,9.8174,0.549,1.3591,17010,326
2018-01-14 14:00,0.0047,-12.624,166.478,340.1408,0.0047,9.8215,0.508,1.356,17042,327
2018-01-14 15:00,0.0049,-10.991,261.0795,479.2784,0.0049,9.8173,0.465,1.3508,17750,328
2018-01-14 16:00,0.0062,-9.829,320.2285,561.5237,0.0062,9.8043,0.5335,1.3453,18655,329
2018-01-14 17:00,0.0076,-9.064,311.884,581.2385,0.0076,9.7875,0.6493,1.3406,19958,330
2018-01-14 18:00,0.0094,-8.649,268.7755,537.1465,0.0094,9.7722,0.6658,1.3376,19621,331
2018-01-14 19:00,0.0101,-8.503,206.8563,432.1658,0.0101,9.762,0.6526,1.3359,19328,332
2018-01-14 20:00,0.0102,-8.692,117.6539,273.5198,0.0102,9.7612,0.6598,1.3352,19049,333
2018-01-14 21:00,0.0081,-9.591,27.5579,78.045,0.0081,9.7676,0.6306,1.3355,18427,334
2018-01-14 22:00,0.0064,-10.574,0.0414,0.248,0.0064,9.7744,0.5781,1.3367,17276,335
2018-01-14 23:00,0.0058,-11.024,0,0,0.0058,9.7806,0.5459,1.3381,16197,336
2018-01-15 0:00,0.0051,-11.338,0,0,0.0051,9.7863,0.5015,1.3392,16003,337
2018-01-15 1:00,0.0048,-11.672,0,0,0.0048,9.7917,0.518,1.3398,15583,338
2018-01-15 2:00,0.0053,-11.85,0,0,0.0053,9.7974,0.7737,1.34,15230,339
2018-01-15 3:00,0.0079,-11.665,0,0,0.0079,9.8048,0.8573,1.3401,15240,340
2018-01-15 4:00,0.0074,-11.29,0,0,0.0074,9.8129,0.8859,1.34,15441,341
2018-01-15 5:00,0.0064,-11.057,0,0,0.0064,9.8197,0.9162,1.3402,15944,342
2018-01-15 6:00,0.003,-11.025,0,0,0.003,9.8233,0.9834,1.341,17472,343
2018-01-15 7:00,0.0028,-11.158,0,0,0.0028,9.8248,0.9902,1.3422,18989,344
2018-01-15 8:00,0.0033,-11.223,0,0,0.0033,9.8257,0.9936,1.3429,19317,345
2018-01-15 9:00,0.0035,-11.339,0,0,0.0035,9.8265,0.9944,1.3434,19335,346
2018-01-15 10:00,0.0037,-11.462,0,0,0.0037,9.8276,0.9939,1.344,19278,347
2018-01-15 11:00,0.0041,-11.471,0,0,0.0041,9.829,0.9935,1.3445,19124,348
2018-01-15 12:00,0.0053,-11.526,1.5475,7.7643,0.0053,9.8313,0.993,1.3449,18984,349
2018-01-15 13:00,0.006,-11.27,42.1898,158.4229,0.006,9.8334,0.9894,1.3445,19018,350
2018-01-15 14:00,0.0067,-10.675,105.3203,343.7865,0.0067,9.8313,0.9787,1.3425,19062,351
2018-01-15 15:00,0.0079,-9.964,151.0884,483.0904,0.0079,9.8245,0.9523,1.3389,19250,352
2018-01-15 16:00,0.0127,-9.314,175.8338,565.4481,0.0127,9.8172,0.9529,1.3349,19612,353
2018-01-15 17:00,0.0232,-8.832,171.3212,585.1658,0.0232,9.8165,0.9736,1.3311,20073,354
2018-01-15 18:00,0.0314,-8.503,142.2858,541.0091,0.0314,9.8258,0.9743,1.3281,19953,355
2018-01-15 19:00,0.0356,-8.316,99.161,435.9515,0.0356,9.8441,0.9696,1.326,19943,356
2018-01-15 20:00,0.0359,-8.285,53.9393,277.1306,0.0359,9.8687,0.9615,1.3246,19990,357
2018-01-15 21:00,0.0349,-8.473,11.7559,80.8559,0.0349,9.8977,0.9602,1.3242,19387,358
2018-01-15 22:00,0.0416,-8.644,0.043,0.2877,0.0416,9.9336,0.9563,1.3243,18259,359
2018-01-15 23:00,0.0679,-8.65,0,0,0.0679,9.9878,0.9558,1.3242,17018,360
2018-01-16 0:00,0.0775,-8.623,0,0,0.0775,10.0591,0.9482,1.3237,16484,361
2018-01-16 1:00,0.069,-8.594,0,0,0.069,10.1304,0.9339,1.3226,16010,362
2018-01-16 2:00,0.0586,-8.597,0,0,0.0586,10.1928,0.9115,1.3213,15799,363
2018-01-16 3:00,0.0521,-8.655,0,0,0.0521,10.2472,0.8831,1.3204,15673,364
2018-01-16 4:00,0.0493,-8.73,0,0,0.0493,10.2977,0.834,1.3196,15650,365
2018-01-16 5:00,0.0466,-8.83,0,0,0.0466,10.3457,0.7902,1.319,16276,366
2018-01-16 6:00,0.0661,-8.891,0,0,0.0661,10.4037,0.7427,1.3189,17609,367
2018-01-16 7:00,0.057,-8.971,0,0,0.057,10.4651,0.7188,1.3193,18844,368
2018-01-16 8:00,0.0489,-9.114,0,0,0.0489,10.518,0.6797,1.32,19013,369
2018-01-16 9:00,0.0401,-9.324,0,0,0.0401,10.5624,0.6699,1.3208,19190,370
2018-01-16 10:00,0.0346,-9.526,0,0,0.0346,10.6,0.6594,1.3219,19013,371
2018-01-16 11:00,0.028,-9.686,0,0,0.028,10.6317,0.666,1.3232,18752,372
2018-01-16 12:00,0.0255,-9.806,1.1968,8.6207,0.0255,10.6592,0.6445,1.3241,18495,373
2018-01-16 13:00,0.0236,-9.553,42.3701,161.9309,0.0236,10.6845,0.6051,1.3246,18256,374
2018-01-16 14:00,0.0218,-8.501,119.0654,347.5707,0.0218,10.7061,0.622,1.3232,18232,375
2018-01-16 15:00,0.0202,-7.42,182.0284,487.0376,0.0202,10.7188,0.6526,1.3195,18356,376
2018-01-16 16:00,0.0224,-6.636,219.3963,569.4782,0.0224,10.7249,0.6611,1.3158,19001,377
2018-01-16 17:00,0.0254,-6.212,223.8461,589.262,0.0254,10.7297,0.655,1.3132,19988,378
2018-01-16 18:00,0.0258,-6.044,198.3587,545.0282,0.0258,10.7363,0.653,1.3118,19945,379
2018-01-16 19:00,0.0243,-6.111,147.3801,439.8641,0.0243,10.7457,0.6673,1.3119,19833,380
2018-01-16 20:00,0.0214,-6.493,84.948,280.8869,0.0214,10.7597,0.6394,1.313,19604,381
2018-01-16 21:00,0.016,-7.344,19.6927,83.8196,0.016,10.7756,0.6389,1.3144,18829,382
2018-01-16 22:00,0.0125,-8.147,0.0688,0.3345,0.0125,10.7896,0.619,1.3161,17794,383
2018-01-16 23:00,0.0117,-8.535,0,0,0.0117,10.8023,0.6514,1.3181,16718,384
2018-01-17 0:00,0.0111,-8.798,0,0,0.0111,10.8142,0.6217,1.3196,16173,385
2018-01-17 1:00,0.0098,-9.038,0,0,0.0098,10.8251,0.5887,1.3207,15854,386
2018-01-17 2:00,0.0087,-9.289,0,0,0.0087,10.8348,0.5648,1.3214,15720,387
2018-01-17 3:00,0.0083,-9.702,0,0,0.0083,10.8438,0.5412,1.3228,15588,388
2018-01-17 4:00,0.0089,-10.12,0,0,0.0089,10.8529,0.5834,1.3246,15742,389
2018-01-17 5:00,0.0101,-10.339,0,0,0.0101,10.8627,0.6072,1.3259,16230,390
2018-01-17 6:00,0.1142,-10.532,0,0,0.1142,10.9314,0.6334,1.3272,17406,391
2018-01-17 7:00,0.1367,-10.677,0,0,0.1367,11.0583,0.634,1.3285,18909,392
2018-01-17 8:00,0.1406,-10.762,0,0,0.1406,11.1972,0.6575,1.3295,18892,393
2018-01-17 9:00,0.1292,-10.881,0,0,0.1292,11.3311,0.6522,1.3301,18769,394
2018-01-17 10:00,0.0886,-11.034,0,0,0.0886,11.437,0.6371,1.3305,18540,395
2018-01-17 11:00,0.0604,-11.203,0,0,0.0604,11.5094,0.6152,1.3308,18242,396
2018-01-17 12:00,0.0445,-11.375,1.701,9.5548,0.0445,11.5608,0.5948,1.3311,17830,397
2018-01-17 13:00,0.0345,-10.875,56.2056,165.5674,0.0345,11.5995,0.5663,1.3309,17678,398
2018-01-17 14:00,0.0207,-9.384,168.2434,351.4934,0.0207,11.6224,0.3958,1.3276,17635,399
2018-01-17 15:00,0.0159,-7.999,282.7651,491.121,0.0159,11.625,0.3355,1.3219,17754,400
2018-01-17 16:00,0.0236,-6.928,349.8118,573.6385,0.0236,11.6175,0.4352,1.3162,18472,401
2018-01-17 17:00,0.0439,-6.214,362.7618,593.4109,0.0439,11.6165,0.6871,1.3111,19623,402
2018-01-17 18:00,0.0593,-5.817,283.1704,549.202,0.0593,11.6308,0.8088,1.307,19797,403
2018-01-17 19:00,0.0552,-5.651,196.7222,443.9125,0.0552,11.6541,0.6894,1.3042,19489,404
2018-01-17 20:00,0.0536,-5.735,112.9638,284.768,0.0536,11.6835,0.5232,1.3027,19250,405
2018-01-17 21:00,0.0193,-6.151,28.4774,86.9272,0.0193,11.7034,0.4419,1.3022,18527,406
2018-01-17 22:00,0.0074,-6.67,0.1011,0.3885,0.0074,11.7098,0.3096,1.3026,17299,407
2018-01-17 23:00,0.0019,-7.023,0,0,0.0019,11.711,0.1572,1.303,16299,408
2018-01-18 0:00,0.0011,-7.491,0,0,0.0011,11.712,0.116,1.3041,15534,409
2018-01-18 1:00,0.0014,-7.795,0,0,0.0014,11.7148,0.1649,1.3048,15093,410
2018-01-18 2:00,0.0021,-7.97,0,0,0.0021,11.7189,0.2169,1.3048,14874,411
2018-01-18 3:00,0.0043,-8.12,0,0,0.0043,11.7248,0.2633,1.3045,14804,412
2018-01-18 4:00,0.01,-8.311,0,0,0.01,11.7346,0.2923,1.3046,14939,413
2018-01-18 5:00,0.0202,-8.514,0,0,0.0202,11.752,0.3591,1.3049,15551,414
2018-01-18 6:00,0.0068,-8.555,0,0,0.0068,11.7654,0.4209,1.305,16859,415
2018-01-18 7:00,0.0103,-8.57,0,0,0.0103,11.7741,0.4867,1.305,18321,416
2018-01-18 8:00,0.0143,-8.588,0,0,0.0143,11.7863,0.5388,1.3048,18368,417
2018-01-18 9:00,0.0132,-8.603,0,0,0.0132,11.7988,0.581,1.3046,18374,418
2018-01-18 10:00,0.0134,-8.518,0,0,0.0134,11.8104,0.6547,1.3042,18315,419
2018-01-18 11:00,0.0127,-8.415,0,0,0.0127,11.821,0.7402,1.3039,18507,420
2018-01-18 12:00,0.0118,-8.368,2.2542,10.5769,0.0118,11.8307,0.7067,1.3037,18689,421
2018-01-18 13:00,0.0123,-8.079,58.3921,169.3343,0.0123,11.8386,0.6341,1.3032,18017,422
2018-01-18 14:00,0.0135,-7.234,146.4951,355.5168,0.0135,11.8403,0.662,1.3006,17968,423
2018-01-18 15:00,0.0189,-6.259,218.8147,495.3126,0.0189,11.8353,0.7343,1.2968,18196,424
2018-01-18 16:00,0.0363,-5.507,237.9499,577.9473,0.0363,11.8343,0.7339,1.2932,18785,425
2018-01-18 17:00,0.0493,-4.958,234.67,597.823,0.0493,11.8449,0.7359,1.2896,19704,426
2018-01-18 18:00,0.0511,-4.563,200.7519,553.5187,0.0511,11.8628,0.8099,1.2868,19691,427
2018-01-18 19:00,0.047,-4.34,138.6717,448.1039,0.047,11.8843,0.8613,1.285,19248,428
2018-01-18 20:00,0.0353,-4.381,73.502,288.7423,0.0353,11.9063,0.9077,1.2843,18856,429
2018-01-18 21:00,0.0134,-4.733,16.7663,90.1871,0.0134,11.9202,0.9372,1.2844,18135,430
2018-01-18 22:00,0.0055,-5.035,0.1007,0.4524,0.0055,11.9252,0.9556,1.2852,17078,431
2018-01-18 23:00,0.0043,-5.113,0,0,0.0043,11.927,0.9308,1.2858,15936,432
2018-01-19 0:00,0.0056,-5.171,0,0,0.0056,11.9292,0.8709,1.2857,15212,433
2018-01-19 1:00,0.0063,-5.172,0,0,0.0063,11.9325,0.7975,1.2847,14803,434
2018-01-19 2:00,0.0067,-5.116,0,0,0.0067,11.9371,0.6808,1.283,14610,435
2018-01-19 3:00,0.0077,-5.201,0,0,0.0077,11.9438,0.4853,1.2817,14448,436
2018-01-19 4:00,0.009,-5.506,0,0,0.009,11.954,0.3673,1.2816,14527,437
2018-01-19 5:00,0.0076,-5.898,0,0,0.0076,11.9653,0.3578,1.2825,15136,438
2018-01-19 6:00,0.0204,-6.139,0,0,0.0204,11.9833,0.3933,1.2836,16133,439
2018-01-19 7:00,0.0309,-6.266,0,0,0.0308,12.0132,0.4006,1.2845,17464,440
2018-01-19 8:00,0.0377,-6.402,0,0,0.0377,12.0517,0.4458,1.2851,17745,441
2018-01-19 9:00,0.0364,-6.445,0,0,0.0363,12.0927,0.6576,1.2856,17729,442
2018-01-19 10:00,0.0483,-6.333,0,0,0.0483,12.1395,0.8972,1.2858,17465,443
2018-01-19 11:00,0.0587,-6.121,0,0,0.0587,12.1962,0.9206,1.2854,17136,444
2018-01-19 12:00,0.0584,-5.867,2.2528,11.688,0.0584,12.2556,0.9087,1.2843,16634,445
2018-01-19 13:00,0.0435,-5.268,55.4582,173.2075,0.0435,12.3036,0.9063,1.2828,16544,446
2018-01-19 14:00,0.0296,-4.155,176.2434,359.7148,0.0296,12.329,0.9199,1.2793,16411,447
2018-01-19 15:00,0.0201,-2.878,281.8983,499.6645,0.0201,12.3282,0.878,1.2736,16601,448
2018-01-19 16:00,0.0187,-1.749,336.5532,582.3826,0.0187,12.3012,0.7084,1.2679,17224,449
2018-01-19 17:00,0.0135,-0.876,357.36,602.2175,0.0135,12.2394,0.8308,1.2627,18286,450
2018-01-19 18:00,0.011,-0.285,320.6591,557.9192,0.011,12.1458,0.9064,1.2587,18264,451
2018-01-19 19:00,0.006,-0.08,227.2771,452.3934,0.0057,12.0493,0.918,1.2563,18035,452
2018-01-19 20:00,0.004,-0.333,106.6814,292.8727,0.0033,11.9929,0.9415,1.2557,17743,453
2018-01-19 21:00,0.0036,-0.871,19.8963,93.6089,0.003,11.9721,0.9609,1.2564,17190,454
2018-01-19 22:00,0.0058,-1.195,0.1138,0.5259,0.0053,11.9649,0.9797,1.2572,16286,455
2018-01-19 23:00,0.0098,-1.18,0,0,0.0096,11.9617,0.9863,1.2569,15174,456
2018-01-20 0:00,0.0127,-1.026,0,0,0.0126,11.9603,0.9848,1.2552,14479,457
2018-01-20 1:00,0.0114,-0.858,0,0,0.0113,11.9548,0.9693,1.2529,13733,458
2018-01-20 2:00,0.007,-0.827,0,0,0.007,11.9395,0.959,1.2512,13392,459
2018-01-20 3:00,0.0061,-0.727,0,0,0.0061,11.9231,0.9578,1.2498,13240,460
2018-01-20 4:00,0.0076,-0.66,0,0,0.0076,11.9038,0.9374,1.2484,13251,461
2018-01-20 5:00,0.0031,-0.56,0,0,0.003,11.8739,0.8976,1.2474,13399,462
2018-01-20 6:00,0.003,-0.424,0,0,0.0028,11.8335,0.9157,1.2467,13931,463
2018-01-20 7:00,0.0025,-0.26,0,0,0.0022,11.7868,0.9436,1.2461,14728,464
2018-01-20 8:00,0.012,-0.076,0,0,0.0071,11.738,0.9466,1.2451,15388,465
2018-01-20 9:00,0.0044,-0.009,0,0,9.00E-04,11.6839,0.9302,1.2451,15833,466
2018-01-20 10:00,0.0027,-0.044,0,0,0.0014,11.6282,0.9261,1.2462,16010,467
2018-01-20 11:00,0.0022,-0.081,0,0,0.0014,11.5774,0.9373,1.2476,15817,468
2018-01-20 12:00,0.005,-0.136,2.4033,12.8928,0.0013,11.5285,0.9365,1.249,15341,469
2018-01-20 13:00,0.0035,0.075,49.6085,177.2055,0.0013,11.4596,0.8862,1.2498,14981,470
2018-01-20 14:00,0.0021,0.659,134.5562,363.9952,0.0014,11.2943,0.8413,1.2492,14820,471
2018-01-20 15:00,0.0033,1.262,221.0012,504.1334,0.0017,10.9075,0.7647,1.2478,15125,472
2018-01-20 16:00,0.0053,1.963,331.8882,586.9641,5.00E-04,10.293,0.4813,1.2454,16030,473
2018-01-20 17:00,0.0075,2.672,401.1033,606.8699,3.00E-04,9.5428,0.3328,1.2418,17278,474
2018-01-20 18:00,0.0132,3.106,372.611,562.4702,2.00E-04,8.8378,0.4131,1.2394,17375,475
2018-01-20 19:00,0.0229,3.149,282.1053,456.8016,2.00E-04,8.3053,0.5031,1.2391,16958,476
2018-01-20 20:00,0.0503,2.692,161.7103,297.1038,7.00E-04,7.9886,0.6325,1.241,16523,477
2018-01-20 21:00,0.0941,1.383,40.796,97.1799,6.00E-04,7.8852,0.8064,1.2445,16040,478
2018-01-20 22:00,0.0858,0.086,0.1824,0.6132,0.0015,7.8909,0.8488,1.2488,15393,479
2018-01-20 23:00,0.0648,-0.458,0,0,0.0023,7.9081,0.7836,1.2528,14596,480
2018-01-21 0:00,0.045,-1.013,0,0,0.0027,7.9231,0.7492,1.2563,13896,481
2018-01-21 1:00,0.0454,-1.44,0,0,0.0051,7.9387,0.7556,1.2593,13518,482
2018-01-21 2:00,0.056,-1.612,0,0,0.0094,7.9589,0.7436,1.2622,13326,483
2018-01-21 3:00,0.0492,-1.684,0,0,0.0147,7.9826,0.7986,1.265,13196,484
2018-01-21 4:00,0.0343,-1.744,0,0,0.0204,8.007,0.8708,1.2679,13284,485
2018-01-21 5:00,0.0374,-1.857,0,0,0.0296,8.0348,0.9289,1.2701,13497,486
2018-01-21 6:00,0.013,-2.031,0,0,0.0129,8.055,0.9631,1.2713,13952,487
2018-01-21 7:00,0.0187,-2.231,0,0,0.0185,8.0701,0.9495,1.2726,14445,488
2018-01-21 8:00,0.0302,-2.351,0,0,0.03,8.0942,0.9598,1.2734,14955,489
2018-01-21 9:00,0.0358,-2.469,0,0,0.0356,8.1266,0.9643,1.2741,15349,490
2018-01-21 10:00,0.0357,-2.539,0,0,0.0354,8.1614,0.9588,1.2748,15509,491
2018-01-21 11:00,0.0395,-2.593,0,0,0.0392,8.1983,0.917,1.2757,15535,492
2018-01-21 12:00,0.0436,-2.636,2.6565,14.1982,0.0423,8.2383,0.8779,1.2763,15594,493
2018-01-21 13:00,0.0386,-2.13,48.6323,181.3013,0.0371,8.2736,0.8686,1.2764,15652,494
2018-01-21 14:00,0.0279,-1.195,123.3759,368.3979,0.0263,8.271,0.8691,1.2741,15848,495
2018-01-21 15:00,0.0205,-0.183,192.6576,508.6838,0.0141,8.1601,0.8178,1.2698,16232,496
2018-01-21 16:00,0.0205,0.777,255.1693,591.6585,0.0085,7.9135,0.7551,1.2647,17052,497
2018-01-21 17:00,0.0193,1.473,268.5175,611.6055,0.0059,7.6118,0.7578,1.2601,18035,498
2018-01-21 18:00,0.0205,1.951,261.5327,567.0974,0.0061,7.3191,0.7793,1.2563,17948,499
2018-01-21 19:00,0.0244,2.043,192.9636,461.3561,0.0072,7.0877,0.8224,1.2545,17531,500
2018-01-21 20:00,0.036,1.608,100.6853,301.4647,0.0097,6.9555,0.8611,1.2545,17149,501
2018-01-21 21:00,0.0489,0.645,22.6194,100.913,0.0116,6.9243,0.9045,1.2555,16563,502
2018-01-21 22:00,0.0606,0.115,0.0903,0.7157,0.0128,6.9384,0.9438,1.257,15623,503
2018-01-21 23:00,0.0921,0.076,0,0,0.0124,6.9574,0.9671,1.2585,14839,504
2018-01-22 0:00,0.1042,0.096,0,0,0.0125,6.9775,0.9762,1.2596,14194,505
2018-01-22 1:00,0.0943,0.052,0,0,0.0125,6.9985,0.9809,1.2605,13795,506
2018-01-22 2:00,0.0898,-0.038,0,0,0.0131,7.0188,0.9815,1.261,13678,507
2018-01-22 3:00,0.0675,-0.07,0,0,0.013,7.0356,0.9821,1.2613,13635,508
2018-01-22 4:00,0.0416,-0.074,0,0,0.0119,7.0452,0.9829,1.2614,13788,509
2018-01-22 5:00,0.0311,-0.08,0,0,0.0103,7.05,0.9848,1.2615,14392,510
2018-01-22 6:00,0.0216,-0.137,0,0,0.0098,7.0518,0.9843,1.2618,15592,511
2018-01-22 7:00,0.0195,-0.231,0,0,0.0072,7.0479,0.9806,1.2624,17091,512
2018-01-22 8:00,0.0256,-0.323,0,0,0.0061,7.0353,0.9779,1.263,17471,513
2018-01-22 9:00,0.0553,-0.399,0,0,0.0056,7.0109,0.9744,1.2639,17699,514
2018-01-22 10:00,0.1341,-0.493,0,0,0.0064,6.9765,0.9772,1.2651,17879,515
2018-01-22 11:00,0.2126,-0.599,0,0,0.0099,6.9393,0.983,1.2666,18097,516
2018-01-22 12:00,0.2265,-0.695,1.7798,15.6072,0.0179,6.8997,0.9839,1.2677,18122,517
2018-01-22 13:00,0.3429,-0.675,25.1344,185.5303,0.0332,6.8531,0.9841,1.2686,18125,518
2018-01-22 14:00,0.536,-0.528,64.0735,372.9083,0.068,6.8127,0.9691,1.2686,18037,519
2018-01-22 15:00,0.6263,-0.3,116.2725,513.4234,0.1935,6.8481,0.9509,1.2678,18210,520
2018-01-22 16:00,0.6796,0.011,150.45,596.4716,0.2883,6.9764,0.9637,1.2651,18591,521
2018-01-22 17:00,0.5032,0.364,149.146,616.4162,0.3174,7.1506,0.969,1.2614,19289,522
2018-01-22 18:00,0.311,0.694,137.9144,571.8835,0.2487,7.298,0.9802,1.2574,18938,523
2018-01-22 19:00,0.2056,0.883,101.5682,466.0065,0.1786,7.3814,0.981,1.2538,18753,524
2018-01-22 20:00,0.1864,0.68,51.2828,305.9314,0.1618,7.4492,0.9835,1.2519,18365,525
2018-01-22 21:00,0.1865,0.298,12.6416,104.7928,0.1691,7.5461,0.9888,1.251,17709,526
2018-01-22 22:00,0.2072,0.095,0.1269,0.8413,0.1701,7.6699,0.9901,1.2507,16616,527
2018-01-22 23:00,0.251,0.226,0,0,0.1705,7.7973,0.9902,1.2493,15502,528
2018-01-23 0:00,0.3006,0.707,0,0,0.1461,7.8989,0.9857,1.2454,14752,529
2018-01-23 1:00,0.4189,1.042,0,0,0.1349,7.9761,0.9814,1.241,14360,530
2018-01-23 2:00,0.6581,1.156,0,0,0.1404,8.0374,0.977,1.2375,14009,531
2018-01-23 3:00,0.7555,1.257,0,0,0.1198,8.0663,0.9428,1.2354,13910,532
2018-01-23 4:00,0.4788,1.409,0,0,0.1012,8.0626,0.8924,1.233,13963,533
2018-01-23 5:00,0.4279,1.645,0,0,0.0941,8.0275,0.9483,1.231,14326,534
2018-01-23 6:00,1.3442,1.473,0,0,0.1035,7.99,0.9626,1.2303,15596,535
2018-01-23 7:00,1.011,0.98,0,0,0.0804,7.9851,0.9788,1.2306,16819,536
